,cms_contentId,tot,fav,skipped
1730,525666263.0,10.0,4.0,5.0
1731,320819989.0,4.0,2.0,1.0
1732,306637778.0,11.0,5.0,5.0
1733,29458256.0,3.0,3.0,0.0
1734,333570887.0,6.0,1.0,4.0
1735,60018105.0,1.0,1.0,0.0
1736,3579871.0,5.0,5.0,0.0
1737,6404227.0,2.0,2.0,0.0
1738,172032772.0,1.0,1.0,0.0
1739,106180534.0,6.0,4.0,0.0
1740,382547120.0,22.0,12.0,3.0
1741,47532290.0,18.0,10.0,1.0
1742,77340653.0,163.0,70.0,77.0
1743,177543616.0,2.0,1.0,0.0
1744,444532482.0,6.0,6.0,0.0
1745,144079310.0,1.0,1.0,0.0
1746,29458136.0,1.0,0.0,0.0
1747,13295525.0,5.0,2.0,1.0
1748,142362699.0,3.0,3.0,0.0
1749,226771519.0,18.0,17.0,1.0
1750,142884629.0,1.0,1.0,0.0
1751,117818746.0,3.0,1.0,0.0
1752,134945012.0,1.0,1.0,0.0
1753,489612252.0,1.0,0.0,1.0
1754,263845292.0,2.0,2.0,0.0
1755,38848895.0,28.0,18.0,7.0
1756,146859131.0,3.0,3.0,0.0
1757,105428162.0,1.0,1.0,0.0
1758,327849322.0,2.0,0.0,2.0
1759,7078534.0,7.0,7.0,0.0
1760,42877350.0,2.0,2.0,0.0
1761,42283506.0,5.0,5.0,0.0
1762,41840868.0,4.0,4.0,0.0
1763,58218946.0,1.0,1.0,0.0
1764,64188470.0,5.0,4.0,0.0
1765,164514127.0,4.0,4.0,0.0
1766,29674150.0,2.0,0.0,0.0
1767,492420742.0,2.0,2.0,0.0
1768,17598452.0,933.0,484.0,295.0
1769,33014354.0,10.0,2.0,1.0
1770,16376179.0,4.0,2.0,1.0
1771,245303572.0,420.0,125.0,227.0
1772,167055966.0,4.0,4.0,0.0
1773,423417811.0,1.0,0.0,0.0
1774,2027147.0,5384.0,3370.0,1194.0
1775,172092041.0,1.0,1.0,0.0
1776,76194371.0,103.0,45.0,35.0
1777,324656207.0,4.0,4.0,0.0
1778,523436491.0,2.0,2.0,0.0
1779,282263697.0,1.0,1.0,0.0
1780,33014357.0,8.0,1.0,0.0
1781,128360075.0,7.0,5.0,1.0
1782,56936305.0,7.0,6.0,1.0
1783,22220444.0,3.0,3.0,0.0
1784,12333170.0,93.0,5.0,58.0
1785,1978127.0,24.0,16.0,1.0
1786,44954662.0,1.0,0.0,0.0
1787,274764228.0,4.0,2.0,2.0
1788,229759697.0,78.0,33.0,30.0
1789,250529270.0,3.0,3.0,0.0
1790,184926175.0,5.0,5.0,0.0
1791,1953553.0,31710.0,17894.0,6933.0
1792,220227161.0,2.0,2.0,0.0
1793,149870298.0,5.0,5.0,0.0
1794,64188467.0,7.0,4.0,1.0
1795,219923425.0,26.0,22.0,0.0
1796,370534877.0,1.0,1.0,0.0
1797,56510791.0,4.0,3.0,1.0
1798,164601319.0,8.0,8.0,0.0
1799,45225505.0,19.0,11.0,0.0
1800,42105689.0,6.0,6.0,0.0
1801,149460947.0,10.0,1.0,2.0
1802,130560272.0,88.0,73.0,6.0
1803,214301954.0,5.0,2.0,0.0
1804,231838255.0,17.0,1.0,13.0
1805,171883592.0,1.0,1.0,0.0
1806,423795153.0,43.0,17.0,23.0
1807,227041057.0,3.0,3.0,0.0
1808,163407890.0,2.0,0.0,2.0
1809,188711444.0,103.0,35.0,43.0
1810,72192015.0,4.0,3.0,0.0
1811,156499134.0,306.0,158.0,108.0
1812,510549141.0,2.0,2.0,0.0
1813,77340659.0,1168.0,651.0,360.0
1814,15372142.0,1.0,0.0,1.0
1815,60071111.0,2.0,2.0,0.0
1816,135346087.0,11.0,10.0,0.0
1817,105463279.0,1.0,0.0,0.0
1818,194075944.0,458.0,96.0,238.0
1819,193505308.0,8.0,7.0,0.0
1820,335619219.0,63.0,19.0,33.0
1821,3256939.0,3.0,3.0,0.0
1822,357744539.0,2.0,2.0,0.0
1823,319848348.0,100.0,37.0,53.0
1824,106208024.0,4.0,3.0,0.0
1825,173311927.0,128325.0,62537.0,39864.0
1826,371444007.0,738.0,186.0,510.0
1827,57800815.0,5.0,3.0,0.0
1828,41183802.0,79.0,45.0,15.0
1829,278588467.0,139.0,45.0,68.0
1830,119260127.0,2.0,2.0,0.0
1831,106021235.0,1.0,0.0,0.0
1832,13295643.0,2.0,2.0,0.0
1833,4946242.0,700.0,218.0,374.0
1834,147644295.0,10.0,9.0,1.0
1835,292880696.0,2.0,1.0,1.0
1836,39385311.0,17.0,14.0,1.0
1837,144657464.0,2.0,2.0,0.0
1838,188695775.0,5.0,5.0,0.0
1839,177667238.0,3.0,1.0,1.0
1840,17877032.0,16.0,15.0,0.0
1841,117813025.0,3.0,1.0,0.0
1842,164619391.0,10.0,10.0,0.0
1843,231711291.0,1.0,0.0,0.0
1844,198191178.0,1.0,1.0,0.0
1845,580695521.0,1.0,1.0,0.0
1846,29879947.0,15.0,9.0,0.0
1847,155577734.0,61.0,57.0,2.0
1848,229822439.0,4.0,4.0,0.0
1849,149460950.0,7.0,1.0,0.0
1850,21637738.0,3.0,1.0,0.0
1851,15623004.0,12.0,10.0,2.0
1852,126226550.0,3.0,2.0,0.0
1853,16628092.0,6.0,0.0,0.0
1854,317200341.0,1.0,1.0,0.0
1855,15928486.0,74.0,34.0,32.0
1856,469455413.0,4.0,4.0,0.0
1857,142568226.0,2.0,2.0,0.0
1858,229788623.0,6.0,0.0,0.0
1859,56511507.0,1.0,0.0,1.0
1860,464401999.0,4.0,4.0,0.0
1861,6441117.0,1.0,0.0,1.0
1862,202905803.0,12.0,11.0,0.0
1863,245422313.0,1.0,1.0,0.0
1864,512652644.0,60.0,23.0,22.0
1865,141040896.0,5.0,4.0,1.0
1866,118139659.0,2.0,0.0,0.0
1867,58517236.0,1.0,1.0,0.0
1868,203714200.0,5.0,5.0,0.0
1869,124217616.0,3.0,2.0,0.0
1870,42465181.0,2.0,1.0,0.0
1871,4957056.0,231.0,142.0,48.0
1872,126226574.0,9.0,8.0,0.0
1873,30741538.0,1.0,1.0,0.0
1874,106597659.0,1.0,1.0,0.0
1875,30035290.0,14.0,12.0,0.0
1876,538475008.0,11.0,8.0,1.0
1877,231838469.0,11.0,9.0,1.0
1878,177609640.0,44.0,12.0,31.0
1879,56510820.0,5.0,3.0,1.0
1880,469455421.0,1.0,1.0,0.0
1881,55615154.0,14.0,10.0,4.0
1882,177667247.0,1.0,0.0,0.0
1883,233711716.0,3.0,0.0,1.0
1884,215235494.0,21.0,17.0,0.0
1885,254599067.0,1.0,1.0,0.0
1886,559325379.0,1.0,1.0,0.0
1887,111647986.0,6.0,5.0,0.0
1888,242398998.0,1.0,0.0,1.0
1889,231274104.0,1.0,1.0,0.0
1890,146291529.0,40.0,23.0,10.0
1891,18313825.0,122.0,41.0,29.0
1892,134942280.0,2.0,2.0,0.0
1893,538474997.0,11.0,8.0,1.0
1894,164560422.0,1.0,1.0,0.0
1895,38849458.0,28.0,23.0,2.0
1896,228316927.0,2.0,0.0,0.0
1897,194075952.0,31.0,12.0,11.0
1898,255048342.0,100.0,37.0,36.0
1899,532615010.0,4.0,2.0,2.0
1900,47532283.0,2099.0,450.0,1053.0
1901,57098526.0,308.0,59.0,188.0
1902,423795156.0,15.0,8.0,6.0
1903,1953559.0,823.0,454.0,216.0
1904,24077389.0,9.0,7.0,0.0
1905,15622999.0,12.0,7.0,4.0
1906,105746676.0,9.0,9.0,0.0
1907,184844049.0,141.0,72.0,42.0
1908,146291526.0,48.0,15.0,24.0
1909,57376240.0,1.0,1.0,0.0
1910,475158874.0,3.0,2.0,0.0
1911,299326571.0,4.0,1.0,2.0
1912,334289738.0,21.0,5.0,14.0
1913,125768929.0,1.0,0.0,0.0
1914,111925374.0,1151.0,594.0,284.0
1915,243308766.0,1.0,1.0,0.0
1916,160099916.0,3.0,3.0,0.0
1917,57800813.0,10.0,9.0,0.0
1918,177609641.0,4.0,3.0,0.0
1919,304670834.0,15.0,2.0,11.0
1920,182388093.0,5.0,3.0,1.0
1921,58517234.0,1.0,1.0,0.0
1922,28553161.0,4.0,3.0,1.0
1923,38594444.0,1.0,1.0,0.0
1924,367890768.0,4.0,3.0,1.0
1925,42465187.0,1.0,0.0,0.0
1926,18313828.0,23.0,7.0,6.0
1927,343878952.0,1.0,0.0,1.0
1928,106537869.0,4.0,2.0,0.0
1929,177665509.0,1.0,0.0,0.0
1930,292880801.0,1.0,0.0,1.0
1931,170885782.0,1.0,1.0,0.0
1932,56916356.0,22.0,13.0,4.0
1933,56802917.0,7.0,6.0,0.0
1934,77340942.0,9.0,9.0,0.0
1935,122233068.0,2.0,2.0,0.0
1936,203303918.0,75.0,32.0,26.0
1937,367900500.0,2.0,2.0,0.0
1938,149510047.0,3.0,2.0,1.0
1939,233712791.0,15.0,7.0,3.0
1940,77458483.0,8.0,8.0,0.0
1941,20115284.0,2.0,1.0,1.0
1942,58298228.0,414.0,118.0,184.0
1943,30650999.0,217.0,9.0,194.0
1944,56932346.0,904.0,58.0,775.0
1945,177531800.0,1.0,0.0,0.0
1946,307393936.0,48.0,15.0,29.0
1947,309123050.0,8.0,4.0,3.0
1948,106017493.0,18.0,6.0,10.0
1949,26681277.0,2.0,2.0,0.0
1950,105813615.0,34.0,13.0,16.0
1951,19752694.0,123.0,85.0,27.0
1952,108853468.0,2745.0,1808.0,432.0
1953,170554662.0,2.0,0.0,0.0
1954,134940105.0,5.0,3.0,0.0
1955,10873051.0,7.0,5.0,0.0
1956,56515464.0,2.0,2.0,0.0
1957,56378755.0,2.0,0.0,2.0
1958,177675566.0,2.0,0.0,0.0
1959,2592500.0,8.0,0.0,1.0
1960,188930913.0,5.0,5.0,0.0
1961,233711192.0,15.0,9.0,3.0
1962,11456616.0,37.0,11.0,17.0
1963,106017615.0,57.0,32.0,12.0
1964,112895734.0,9.0,9.0,0.0
1965,117818742.0,5.0,3.0,0.0
1966,107246509.0,1.0,1.0,0.0
1967,10873038.0,65.0,39.0,18.0
1968,146859126.0,44.0,16.0,25.0
1969,58596393.0,24.0,12.0,8.0
1970,159963894.0,60.0,35.0,19.0
1971,65288612.0,1.0,1.0,0.0
1972,106017495.0,1.0,1.0,0.0
1973,233708096.0,9.0,6.0,1.0
1974,389208722.0,5.0,3.0,1.0
1975,56513948.0,17.0,15.0,1.0
1976,190726915.0,51.0,37.0,8.0
1977,124588850.0,3.0,0.0,0.0
1978,6863327.0,215.0,111.0,68.0
1979,170554654.0,6.0,4.0,0.0
1980,10873045.0,49.0,34.0,9.0
1981,201132607.0,2.0,2.0,0.0
1982,322057661.0,2.0,2.0,0.0
1983,337547458.0,1.0,1.0,0.0
1984,201915555.0,142.0,89.0,23.0
1985,182409910.0,47.0,20.0,9.0
1986,164619390.0,46.0,46.0,0.0
1987,170885781.0,4.0,4.0,0.0
1988,110547039.0,2.0,2.0,0.0
1989,165194923.0,1.0,0.0,0.0
1990,13295703.0,3.0,3.0,0.0
1991,19424015.0,22.0,9.0,5.0
1992,337547487.0,25.0,13.0,8.0
1993,125829513.0,10.0,4.0,2.0
1994,124268199.0,3.0,3.0,0.0
1995,342827246.0,18.0,13.0,2.0
1996,118138018.0,46.0,19.0,16.0
1997,58218940.0,1.0,0.0,1.0
1998,252403576.0,102.0,45.0,41.0
1999,141195603.0,96.0,80.0,12.0
2000,164619378.0,14.0,14.0,0.0
2001,24077392.0,9.0,7.0,0.0
2002,77154239.0,1.0,1.0,0.0
2003,350694482.0,45.0,11.0,26.0
2004,4946246.0,1126.0,536.0,353.0
2005,44748718.0,53.0,46.0,5.0
2006,30770841.0,3.0,2.0,1.0
2007,119689328.0,3.0,2.0,0.0
2008,56936311.0,3.0,2.0,1.0
2009,315759792.0,7.0,4.0,3.0
2010,198966737.0,1.0,1.0,0.0
2011,249320511.0,838.0,320.0,362.0
2012,10824026.0,2.0,2.0,0.0
2013,233711200.0,12.0,7.0,1.0
2014,41840869.0,1.0,1.0,0.0
2015,227598057.0,23.0,19.0,1.0
2016,106171886.0,1.0,0.0,0.0
2017,117813023.0,2.0,0.0,0.0
2018,220227159.0,42.0,16.0,19.0
2019,52008949.0,1.0,0.0,1.0
2020,232127066.0,269.0,61.0,151.0
2021,28733188.0,3.0,3.0,0.0
2022,250511031.0,163.0,24.0,106.0
2023,237347335.0,1.0,1.0,0.0
2024,9670553.0,1.0,0.0,0.0
2025,104683874.0,214.0,80.0,35.0
2026,56707557.0,231.0,70.0,74.0
2027,42123381.0,7.0,5.0,0.0
2028,231711058.0,1.0,0.0,0.0
2029,56383334.0,2.0,2.0,0.0
2030,6863338.0,43.0,23.0,6.0
2031,42123355.0,2.0,1.0,0.0
2032,18313836.0,3.0,3.0,0.0
2033,22574328.0,2.0,1.0,0.0
2034,3805633.0,219.0,86.0,86.0
2035,106038187.0,2.0,1.0,0.0
2036,125864772.0,2.0,0.0,0.0
2037,65912486.0,3.0,0.0,0.0
2038,64188475.0,2.0,0.0,0.0
2039,49309672.0,5.0,2.0,1.0
2040,46389044.0,758.0,294.0,232.0
2041,132401214.0,1.0,1.0,0.0
2042,56448365.0,17.0,8.0,2.0
2043,252403581.0,118.0,45.0,54.0
2044,423795175.0,29.0,15.0,10.0
2045,127400248.0,10.0,10.0,0.0
2046,169454421.0,1.0,1.0,0.0
2047,125982795.0,5.0,4.0,0.0
2048,5191628.0,4.0,2.0,0.0
2049,309123047.0,6.0,4.0,2.0
2050,9180017.0,2.0,2.0,0.0
2051,198191170.0,1.0,1.0,0.0
2052,6868113.0,3.0,2.0,1.0
2053,117702190.0,2.0,1.0,0.0
2054,469455325.0,1.0,1.0,0.0
2055,104683876.0,676.0,403.0,102.0
2056,272862633.0,415.0,82.0,239.0
2057,56149533.0,2.0,2.0,0.0
2058,66595134.0,17.0,2.0,8.0
2059,244576722.0,34.0,24.0,9.0
2060,54134141.0,6.0,3.0,1.0
2061,69154653.0,10.0,9.0,0.0
2062,269949421.0,1.0,1.0,0.0
2063,244576292.0,2.0,2.0,0.0
2064,286689990.0,2.0,2.0,0.0
2065,6043714.0,7.0,1.0,0.0
2066,302902414.0,1.0,1.0,0.0
2067,163561382.0,1.0,1.0,0.0
2068,244901025.0,65.0,5.0,56.0
2069,26744514.0,17.0,5.0,12.0
2070,72065765.0,1.0,0.0,0.0
2071,1090760.0,2.0,0.0,1.0
2072,24363789.0,2.0,2.0,0.0
2073,42465179.0,1.0,0.0,0.0
2074,552678390.0,1.0,1.0,0.0
2075,188711452.0,53.0,25.0,21.0
2076,60391371.0,59.0,39.0,8.0
2077,188711463.0,18.0,8.0,7.0
2078,42839881.0,224.0,123.0,32.0
2079,182409897.0,40.0,23.0,10.0
2080,256728804.0,89.0,23.0,33.0
2081,124268193.0,4.0,3.0,1.0
2082,132573701.0,3.0,3.0,0.0
2083,272862638.0,319.0,131.0,135.0
2084,126073061.0,2.0,1.0,0.0
2085,56935805.0,604.0,166.0,301.0
2086,123307616.0,1.0,1.0,0.0
2087,386924493.0,3.0,3.0,0.0
2088,112029882.0,8.0,5.0,1.0
2089,2085132.0,221.0,96.0,108.0
2090,40749093.0,515.0,218.0,95.0
2091,244901022.0,11.0,8.0,2.0
2092,159264973.0,5.0,2.0,1.0
2093,5191619.0,3.0,1.0,0.0
2094,118138157.0,5.0,5.0,0.0
2095,283332061.0,1.0,0.0,1.0
2096,143646527.0,6.0,6.0,0.0
2097,46817028.0,22.0,19.0,1.0
2098,233712946.0,8.0,5.0,0.0
2099,47532180.0,1.0,1.0,0.0
2100,177531779.0,2.0,1.0,0.0
2101,21637757.0,1.0,1.0,0.0
2102,164612270.0,7.0,7.0,0.0
2103,147644287.0,23.0,23.0,0.0
2104,164619392.0,1.0,1.0,0.0
2105,42283469.0,15.0,7.0,7.0
2106,75999827.0,2.0,2.0,0.0
2107,234453823.0,29.0,20.0,5.0
2108,233711190.0,16.0,12.0,1.0
2109,57394496.0,3.0,3.0,0.0
2110,229759693.0,88.0,47.0,27.0
2111,302902418.0,1.0,1.0,0.0
2112,15623416.0,10.0,4.0,0.0
2113,9111191.0,16.0,12.0,0.0
2114,2592580.0,9.0,2.0,0.0
2115,16628100.0,6.0,0.0,0.0
2116,57800807.0,11.0,7.0,2.0
2117,143014072.0,4.0,4.0,0.0
2118,142014133.0,44.0,26.0,16.0
2119,18741525.0,4.0,4.0,0.0
2120,163407887.0,37.0,31.0,0.0
2121,254014623.0,2078.0,858.0,590.0
2122,29879948.0,22.0,12.0,1.0
2123,16628095.0,7.0,1.0,0.0
2124,169451512.0,48.0,45.0,1.0
2125,56448362.0,13.0,8.0,1.0
2126,65731704.0,6.0,6.0,0.0
2127,147223147.0,1.0,1.0,0.0
2128,320819986.0,3.0,2.0,0.0
2129,118500294.0,1.0,1.0,0.0
2130,343031129.0,879.0,383.0,297.0
2131,56916161.0,196.0,40.0,108.0
2132,124266627.0,137.0,25.0,71.0
2133,220227170.0,18.0,16.0,0.0
2134,57287243.0,13.0,8.0,2.0
2135,24077387.0,161.0,43.0,74.0
2136,382547139.0,1.0,1.0,0.0
2137,45225510.0,3.0,1.0,0.0
2138,2027144.0,1567.0,817.0,435.0
2139,21637730.0,3.0,3.0,0.0
2140,384725938.0,135.0,34.0,83.0
2141,340841904.0,70.0,22.0,43.0
2142,118335546.0,8.0,6.0,0.0
2143,121420808.0,3.0,3.0,0.0
2144,66314803.0,4.0,4.0,0.0
2145,227040496.0,1.0,1.0,0.0
2146,77340945.0,4.0,2.0,1.0
2147,56890946.0,2.0,1.0,0.0
2148,201132602.0,5.0,5.0,0.0
2149,69670936.0,51.0,24.0,10.0
2150,13629381.0,1740.0,871.0,446.0
2151,149510351.0,301.0,119.0,116.0
2152,365995823.0,19.0,12.0,4.0
2153,76194379.0,6.0,6.0,0.0
2154,13295702.0,5.0,4.0,0.0
2155,317965105.0,1.0,1.0,0.0
2156,234453821.0,12.0,6.0,1.0
2157,203621542.0,6.0,0.0,0.0
2158,57798048.0,1.0,1.0,0.0
2159,56931843.0,148.0,57.0,64.0
2160,219923420.0,36.0,26.0,7.0
2161,29674158.0,3.0,1.0,0.0
2162,339796978.0,9.0,6.0,3.0
2163,50028050.0,17.0,11.0,4.0
2164,342762262.0,399.0,159.0,157.0
2165,13816790.0,20.0,8.0,1.0
2166,160099918.0,13.0,9.0,3.0
2167,207313401.0,14.0,2.0,11.0
2168,386411040.0,17.0,6.0,7.0
2169,396020471.0,2.0,2.0,0.0
2170,111925376.0,50.0,29.0,1.0
2171,55007430.0,3.0,3.0,0.0
2172,29308461.0,1.0,1.0,0.0
2173,105812206.0,1.0,0.0,0.0
2174,61862065.0,5.0,4.0,1.0
2175,512652665.0,20.0,13.0,2.0
2176,56802644.0,555.0,84.0,350.0
2177,247632545.0,2.0,2.0,0.0
2178,227598062.0,5.0,5.0,0.0
2179,71720060.0,1.0,1.0,0.0
2180,42839887.0,2123.0,216.0,33.0
2181,124662964.0,23.0,13.0,2.0
2182,177667241.0,2.0,1.0,0.0
2183,275185890.0,2.0,1.0,0.0
2184,47643620.0,1.0,1.0,0.0
2185,193566245.0,1.0,0.0,0.0
2186,177675565.0,2.0,1.0,0.0
2187,116564794.0,3.0,3.0,0.0
2188,15623007.0,8.0,7.0,1.0
2189,66482050.0,39.0,33.0,3.0
2190,26556652.0,2.0,0.0,0.0
2191,177469719.0,2.0,1.0,0.0
2192,194911767.0,1.0,1.0,0.0
2193,526785219.0,3.0,3.0,0.0
2194,57800817.0,5.0,4.0,0.0
2195,220852177.0,8.0,6.0,0.0
2196,220852324.0,4.0,1.0,1.0
2197,38854581.0,3.0,1.0,0.0
2198,106120471.0,88.0,34.0,41.0
2199,71523235.0,3.0,3.0,0.0
2200,56448348.0,1964.0,914.0,502.0
2201,315529996.0,3.0,3.0,0.0
2202,38848894.0,51.0,31.0,6.0
2203,106224918.0,1.0,0.0,0.0
2204,202905806.0,57.0,46.0,2.0
2205,2553992.0,6.0,4.0,1.0
2206,107246504.0,2.0,2.0,0.0
2207,32364193.0,1.0,1.0,0.0
2208,145159619.0,2.0,1.0,0.0
2209,47458480.0,2.0,2.0,0.0
2210,274754449.0,1.0,0.0,0.0
2211,15461845.0,128.0,32.0,76.0
2212,575537337.0,16.0,7.0,7.0
2213,31254539.0,6.0,5.0,0.0
2214,13305305.0,8.0,6.0,0.0
2215,21637754.0,16.0,16.0,0.0
2216,323608231.0,1.0,0.0,0.0
2217,30651007.0,92.0,16.0,64.0
2218,32243998.0,4.0,4.0,0.0
2219,253013575.0,239.0,103.0,88.0
2220,1953318.0,1212.0,414.0,573.0
2221,141039978.0,3.0,3.0,0.0
2222,125739460.0,36.0,14.0,20.0
2223,54162184.0,23.0,18.0,5.0
2224,77458470.0,9.0,6.0,2.0
2225,38453851.0,8.0,8.0,0.0
2226,409750982.0,1.0,1.0,0.0
2227,56511742.0,73.0,34.0,18.0
2228,149245368.0,4.0,4.0,0.0
2229,263734342.0,5.0,4.0,1.0
2230,184084153.0,26.0,25.0,0.0
2231,106885080.0,49.0,35.0,6.0
2232,470333432.0,2.0,2.0,0.0
2233,105463565.0,5.0,1.0,3.0
2234,329215840.0,2.0,0.0,2.0
2235,258372149.0,1.0,1.0,0.0
2236,56707552.0,398.0,139.0,115.0
2237,2037282.0,298.0,43.0,217.0
2238,17598447.0,682.0,203.0,353.0
2239,52008948.0,1.0,0.0,1.0
2240,193515411.0,1.0,0.0,0.0
2241,134940104.0,5.0,3.0,0.0
2242,337256994.0,1.0,1.0,0.0
2243,2178837.0,142.0,61.0,60.0
2244,105813613.0,48.0,25.0,16.0
2245,125739409.0,178.0,73.0,82.0
2246,18313812.0,3.0,1.0,2.0
2247,274764236.0,1.0,0.0,0.0
2248,56915597.0,115.0,57.0,36.0
2249,233712951.0,4.0,2.0,0.0
2250,302123250.0,5.0,4.0,1.0
2251,120174240.0,5.0,4.0,0.0
2252,46817026.0,44.0,29.0,8.0
2253,66616292.0,138.0,41.0,62.0
2254,321035232.0,1.0,1.0,0.0
2255,231838410.0,1.0,0.0,0.0
2256,9469597.0,75.0,16.0,44.0
2257,118500293.0,2.0,1.0,0.0
2258,128810139.0,21.0,4.0,9.0
2259,264883952.0,1.0,0.0,0.0
2260,56932343.0,89.0,21.0,44.0
2261,30240132.0,8.0,5.0,0.0
2262,124179301.0,40.0,25.0,11.0
2263,390724615.0,3.0,3.0,0.0
2264,57287241.0,2461.0,1571.0,312.0
2265,15845545.0,5.0,0.0,1.0
2266,210244704.0,1.0,1.0,0.0
2267,56707565.0,74.0,61.0,0.0
2268,47458474.0,2.0,2.0,0.0
2269,2027141.0,2361.0,1010.0,739.0
2270,57098523.0,307.0,141.0,106.0
2271,124662961.0,45.0,24.0,14.0
2272,75999821.0,56.0,33.0,18.0
2273,61549227.0,48.0,30.0,9.0
2274,481211233.0,1.0,1.0,0.0
2275,149510354.0,1.0,1.0,0.0
2276,168768946.0,3.0,3.0,0.0
2277,233711203.0,5.0,3.0,0.0
2278,39375438.0,21.0,17.0,0.0
2279,42839891.0,162.0,80.0,19.0
2280,4957051.0,284.0,133.0,78.0
2281,6530125.0,4.0,4.0,0.0
2282,56508481.0,1.0,0.0,1.0
2283,233709890.0,6.0,5.0,0.0
2284,61440837.0,5.0,4.0,0.0
2285,21637749.0,2.0,2.0,0.0
2286,182409900.0,37.0,24.0,5.0
2287,16481200.0,15.0,8.0,0.0
2288,147223129.0,4.0,3.0,1.0
2289,324380199.0,3.0,0.0,1.0
2290,163410143.0,11.0,3.0,4.0
2291,229759708.0,6.0,2.0,1.0
2292,242503616.0,1.0,1.0,0.0
2293,198966735.0,8.0,6.0,1.0
2294,179640326.0,89.0,77.0,10.0
2295,388496041.0,9.0,6.0,2.0
2296,51458064.0,23.0,22.0,0.0
2297,40749159.0,17.0,6.0,3.0
2298,4993093.0,96.0,70.0,15.0
2299,60071108.0,5.0,5.0,0.0
2300,57098531.0,173.0,52.0,71.0
2301,233712796.0,47.0,12.0,29.0
2302,26908579.0,1.0,1.0,0.0
2303,273948876.0,2.0,0.0,0.0
2304,203621534.0,6.0,0.0,0.0
2305,29674113.0,2.0,0.0,0.0
2306,145159606.0,4.0,3.0,0.0
2307,13759376.0,1.0,0.0,0.0
2308,177543597.0,2.0,1.0,0.0
2309,53046999.0,2.0,2.0,0.0
2310,491502555.0,1.0,1.0,0.0
2311,378091503.0,49.0,32.0,12.0
2312,290424948.0,1.0,0.0,0.0
2313,278653211.0,1.0,1.0,0.0
2314,56610874.0,30.0,12.0,9.0
2315,11456624.0,24.0,12.0,5.0
2316,160099921.0,3.0,1.0,2.0
2317,198191173.0,2.0,1.0,0.0
2318,20679603.0,3.0,3.0,0.0
2319,75999826.0,6.0,6.0,0.0
2320,382547123.0,3.0,2.0,1.0
2321,17876842.0,5.0,4.0,1.0
2322,215235496.0,7.0,6.0,0.0
2323,267336735.0,14.0,4.0,4.0
2324,128810428.0,11.0,1.0,7.0
2325,77340656.0,283.0,71.0,180.0
2326,149460952.0,6.0,0.0,0.0
2327,1090751.0,1.0,0.0,0.0
2328,29879953.0,7.0,1.0,0.0
2329,1953554.0,1484.0,979.0,299.0
2330,453741715.0,11.0,4.0,6.0
2331,232127060.0,275.0,54.0,171.0
2332,57394493.0,4.0,1.0,0.0
2333,481211209.0,1.0,1.0,0.0
2334,229759711.0,6.0,3.0,0.0
2335,22574320.0,1.0,0.0,0.0
2336,104683878.0,13.0,10.0,1.0
2337,58590730.0,6.0,6.0,0.0
2338,219905342.0,1.0,0.0,0.0
2339,56511745.0,165.0,60.0,85.0
2340,188711453.0,65.0,29.0,27.0
2341,255048353.0,69.0,29.0,26.0
2342,149216875.0,77.0,44.0,21.0
2343,146291532.0,38.0,22.0,7.0
2344,152871071.0,2.0,2.0,0.0
2345,17132003.0,815.0,357.0,268.0
2346,231917638.0,4.0,2.0,2.0
2347,42632412.0,4.0,3.0,1.0
2348,136760234.0,2.0,1.0,0.0
2349,508257820.0,1.0,0.0,1.0
2350,128810377.0,12.0,6.0,1.0
2351,41273711.0,2.0,1.0,1.0
2352,5191629.0,2.0,0.0,0.0
2353,469455392.0,3.0,2.0,1.0
2354,1403895.0,4.0,2.0,0.0
2355,194075945.0,369.0,60.0,228.0
2356,302000531.0,13.0,4.0,8.0
2357,235819828.0,1.0,0.0,1.0
2358,269359894.0,3.0,3.0,0.0
2359,17218471.0,1.0,1.0,0.0
2360,30009093.0,9.0,7.0,1.0
2361,147223112.0,8.0,6.0,0.0
2362,71623802.0,218.0,121.0,72.0
2363,371299227.0,1.0,1.0,0.0
2364,51688501.0,3.0,3.0,0.0
2365,29848124.0,30.0,28.0,1.0
2366,202905812.0,10.0,2.0,4.0
2367,118141221.0,9.0,9.0,0.0
2368,126226569.0,7.0,4.0,0.0
2369,193959919.0,7.0,4.0,3.0
2370,23312572.0,89.0,23.0,25.0
2371,177609635.0,8.0,8.0,0.0
2372,147223139.0,4.0,2.0,0.0
2373,518975725.0,1.0,0.0,0.0
2374,42839888.0,154.0,65.0,33.0
2375,65159819.0,1.0,1.0,0.0
2376,243265640.0,1.0,1.0,0.0
2377,337256992.0,1.0,1.0,0.0
2378,57287242.0,250.0,63.0,138.0
2379,304670839.0,14.0,8.0,5.0
2380,122743373.0,1.0,0.0,1.0
2381,20679601.0,2.0,2.0,0.0
2382,388496191.0,1.0,1.0,0.0
2383,233711856.0,4.0,3.0,0.0
2384,60019057.0,2.0,2.0,0.0
2385,220227164.0,2.0,1.0,1.0
2386,126061012.0,2.0,1.0,0.0
2387,60071103.0,220.0,122.0,67.0
2388,56911710.0,991.0,48.0,861.0
2389,16300229.0,4.0,3.0,1.0
2390,271898800.0,1.0,1.0,0.0
2391,423795158.0,24.0,18.0,5.0
2392,503772568.0,66.0,12.0,41.0
2393,11456621.0,14.0,6.0,1.0
